Gender,City,Main language at work,Company size,Company type,Seniority level,Position (without seniority),Your main technology / programming language,Number of vacation days,Сontract duration,Company business sector,Position,Other technologies/programming languages you use often,Employment status,Age,Number of home office days per month,Yearly salary,Years of experience total,cluster
Male,Munich,English,50-100,Product,Middle,Backend Developer,PHP,30.0,unlimited,0,0,0,0,35.0 - 40.0,0.0 - 36.0,75000.0,9.0 - 10.0,3
Female,Frankfurt,English,100-1000,Consulting / Agency,Senior,Other,Not Relevant,Other,unlimited,Software Development,0,0,0,30.0 - 35.0,0.0 - 36.0,56000.0,9.0 - 10.0,4
Male,Karlsruhe,English,100-1000,Product,Senior,Fullstack Developer,Javascript / Typescript,27.0,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,75000.0,nan,3
Female,Munich,Deutsch,100-1000,Product,Middle,Data Scientist,Other,30.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,62000.0,3.0 - 4.0,0
Male,Munich,English,10-50,Startup,Senior,Backend Developer,Java,28.0,unlimited,0,0,0,0,30.0 - 35.0,0.0 - 36.0,75000.0,8.0 - 9.0,3
Female,Munich,Deutsch,50-100,Product,Middle,QA,Java,28.0,unlimited,Manufacture,0,0,0,40.0 - 45.0,0.0 - 36.0,46000.0,8.0 - 9.0,6
Male,Munich,Deutsch,100-1000,Consulting / Agency,Senior,Other,.NET,30.0,unlimited,Manufacture,0,0,0,30.0 - 35.0,0.0 - 36.0,79000.0,5.0 - 6.0,1
Male,Munich,English,100-1000,Product,Senior,Backend Developer,Other,27.0,unlimited,Finance / Insurance,0,0,0,35.0 - 40.0,0.0 - 36.0,72000.0,nan,3
Male,Munich,Deutsch,50-100,Product,Senior,Frontend Developer,Javascript / Typescript,0,unlimited,0,0,0,0,0.0 - 5.0,0.0 - 36.0,65000.0,6.0 - 7.0,0
Female,Munich,Deutsch,10-50,Consulting / Agency,Middle,Fullstack Developer,.NET,Other,unlimited,0,0,0,0,20.0 - 25.0,0.0 - 36.0,66000.0,4.0 - 5.0,0
Male,Munich,English,1000+,Product,Middle,Fullstack Developer,Java,28.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,80000.0,7.0 - 8.0,1
Male,Munich,English,1000+,Product,Middle,Frontend Developer,Javascript / Typescript,0,unlimited,Finance / Insurance,0,0,0,0.0 - 5.0,0.0 - 36.0,55000.0,2.0 - 3.0,4
Male,Munich,English,1000+,Product,Senior,Data Scientist,Not Relevant,30.0,unlimited,Tourism,0,0,0,25.0 - 30.0,0.0 - 36.0,59000.0,3.0 - 4.0,4
Male,Berlin,English,1000+,Product,Senior,Frontend Developer,Javascript / Typescript,Other,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,67000.0,9.0 - 10.0,0
Male,Munich,Deutsch,1000+,Product,Lead,Backend Developer,PHP,30.0,unlimited,0,0,0,0,30.0 - 35.0,0.0 - 36.0,80000.0,nan,1
Male,Berlin,English,100-1000,Product,Senior,Backend Developer,Other,30.0,unlimited,0,0,0,0,30.0 - 35.0,0.0 - 36.0,90000.0,9.0 - 10.0,7
Male,Berlin,English,100-1000,Product,Senior,Frontend Developer,Javascript / Typescript,Other,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,68000.0,9.0 - 10.0,3
Male,Frankfurt,English,100-1000,Product,Middle,Other,Python,25.0,more than 1 year,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,65000.0,9.0 - 10.0,0
Male,Munich,English,1000+,Product,Senior,QA,Kotlin,30.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,70000.0,4.0 - 5.0,3
Female,Berlin,Deutsch,1000+,Product,Senior,QA,.NET,30.0,unlimited,Health,0,0,0,30.0 - 35.0,0.0 - 36.0,74000.0,nan,3
Male,Munich,English,0,Product,Senior,Mobile Developer,Swift,Other,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,90000.0,nan,7
Male,Berlin,Deutsch,100-1000,Product,Senior,Backend Developer,Java,30.0,unlimited,Finance / Insurance,0,0,0,35.0 - 40.0,0.0 - 36.0,77400.0,nan,1
Male,Berlin,English,100-1000,Product,Senior,QA,Java,Other,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,65000.0,nan,0
Male,Berlin,English,50-100,Startup,Senior,QA,Java,30.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,63000.0,6.0 - 7.0,0
Male,Other,Deutsch,1000+,Product,Senior,Data Scientist,Other,30.0,more than 1 year,Transport,0,0,0,nan,0.0 - 36.0,78000.0,7.0 - 8.0,1
Male,Düsseldorf,English,10-50,Bodyshop / Outsource,Middle,Backend Developer,.NET,30.0,unlimited,Software Development,0,0,0,30.0 - 35.0,0.0 - 36.0,55000.0,5.0 - 6.0,4
Male,Stuttgart,Deutsch,1000+,Product,Middle,Mobile Developer,Javascript / Typescript,30.0,unlimited,Scientific Activities,0,0,0,30.0 - 35.0,0.0 - 36.0,50000.0,5.0 - 6.0,6
Female,Munich,Deutsch,1000+,Consulting / Agency,Junior,Manager,0,Other,unlimited,Other,0,0,0,20.0 - 25.0,0.0 - 36.0,43200.0,0.0 - 1.0,6
Male,Munich,English,1000+,Consulting / Agency,Senior,Manager,Not Relevant,30.0,unlimited,Finance / Insurance,0,0,0,35.0 - 40.0,0.0 - 36.0,96000.0,nan,7
Male,Munich,Russian,10-50,Product,Senior,Frontend Developer,Javascript / Typescript,27.0,unlimited,0,0,0,0,25.0 - 30.0,0.0 - 36.0,75000.0,8.0 - 9.0,3
Male,Munich,English,up to 10,Startup,Middle,Other,Python,30.0,unlimited,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,62000.0,1.0 - 2.0,0
Male,Munich,English,100-1000,Startup,Junior,Frontend Developer,Javascript / Typescript,Other,more than 1 year,Сommerce,0,0,0,20.0 - 25.0,0.0 - 36.0,70000.0,0.0 - 1.0,3
Male,Munich,English,100-1000,Startup,Junior,Frontend Developer,Javascript / Typescript,Other,more than 1 year,Сommerce,0,0,0,20.0 - 25.0,0.0 - 36.0,70000.0,0.0 - 1.0,3
Female,Munich,English,1000+,Consulting / Agency,Middle,Other,Other,28.0,unlimited,Transport,0,0,0,20.0 - 25.0,0.0 - 36.0,57000.0,4.0 - 5.0,4
Male,Munich,English,50-100,Startup,Senior,Mobile Developer,Swift,Other,unlimited,Health,0,0,0,30.0 - 35.0,0.0 - 36.0,65000.0,7.0 - 8.0,0
Male,Frankfurt,English,10-50,Product,Middle,Mobile Developer,Kotlin,0,unlimited,0,0,0,0,30.0 - 35.0,0.0 - 36.0,50000.0,3.0 - 4.0,6
Male,Munich,English,100-1000,Product,Senior,Frontend Developer,Javascript / Typescript,30.0,unlimited,Other,0,0,0,20.0 - 25.0,0.0 - 36.0,80000.0,4.0 - 5.0,1
Female,Munich,English,10-50,Bodyshop / Outsource,Middle,Fullstack Developer,Java,25.0,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,47500.0,9.0 - 10.0,6
Male,Munich,English,1000+,Product,Lead,Fullstack Developer,Javascript / Typescript,28.0,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,72000.0,9.0 - 10.0,3
Male,Munich,English,100-1000,Startup,Middle,Backend Developer,Java,Other,1 year,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,64000.0,nan,0
Male,Munich,English,50-100,Product,Senior,Backend Developer,PHP,28.0,unlimited,Tourism,0,0,0,35.0 - 40.0,0.0 - 36.0,60000.0,nan,0
Female,Frankfurt,Deutsch,100-1000,Consulting / Agency,Junior,Frontend Developer,Javascript / Typescript,30.0,unlimited,0,0,0,0,35.0 - 40.0,0.0 - 36.0,36000.0,0.0 - 1.0,2
Male,Munich,English,1000+,Product,Senior,0,0,0,unlimited,0,0,0,0,0.0 - 5.0,0.0 - 36.0,63500.0,6.0 - 7.0,0
Male,Munich,English,1000+,Product,Senior,Backend Developer,PHP,30.0,unlimited,Transport,0,0,0,30.0 - 35.0,0.0 - 36.0,65000.0,4.0 - 5.0,0
Male,Munich,English,100-1000,Product,Lead,Fullstack Developer,Other,30.0,unlimited,Transport,0,0,0,30.0 - 35.0,0.0 - 36.0,98000.0,nan,7
Male,Munich,Deutsch,100-1000,Product,Middle,Backend Developer,PHP,28.0,unlimited,Manufacture,0,0,0,25.0 - 30.0,0.0 - 36.0,66000.0,6.0 - 7.0,0
Female,Other,English,1000+,Product,Middle,Other,0,25.0,unlimited,Software Development,0,0,0,25.0 - 30.0,0.0 - 36.0,42000.0,4.0 - 5.0,6
Male,Munich,Deutsch,100-1000,Product,Senior,QA,Not Relevant,30.0,unlimited,0,0,0,0,0.0 - 5.0,0.0 - 36.0,69000.0,nan,3
Male,Berlin,English,100-1000,Product,Senior,Backend Developer,Python,28.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,78000.0,6.0 - 7.0,1
Female,Frankfurt,Deutsch,50-100,Product,Middle,Manager,Not Relevant,30.0,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,45000.0,1.0 - 2.0,6
Female,Munich,Deutsch,50-100,Product,Junior,Data Scientist,Python,Other,unlimited,IT,0,0,0,0.0 - 5.0,0.0 - 36.0,59000.0,0.0 - 1.0,4
Male,Munich,English,100-1000,Product,Senior,Mobile Developer,Kotlin,Other,unlimited,Health,0,0,0,30.0 - 35.0,0.0 - 36.0,77500.0,6.0 - 7.0,1
Male,Berlin,English,10-50,Startup,Senior,Data Scientist,Python,0,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,80000.0,4.0 - 5.0,1
Male,Munich,English,100-1000,Product,Middle,Mobile Developer,Swift,30.0,unlimited,Other,0,0,0,20.0 - 25.0,0.0 - 36.0,60000.0,3.0 - 4.0,0
Male,Cologne,English,50-100,Product,Senior,Other,Other,Other,unlimited,Manufacture,0,0,0,0.0 - 5.0,0.0 - 36.0,70000.0,nan,3
Female,Berlin,English,100-1000,Product,Junior,Data Scientist,Python,28.0,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,55000.0,0.0 - 1.0,4
Male,Berlin,English,10-50,Startup,Senior,Frontend Developer,Other,28.0,unlimited,Other,0,0,0,35.0 - 40.0,0.0 - 36.0,85000.0,nan,1
Male,Berlin,English,10-50,Startup,Middle,Other,Python,0,unlimited,Other,0,0,0,20.0 - 25.0,0.0 - 36.0,75000.0,2.0 - 3.0,3
Male,Munich,English,50-100,Product,Senior,Backend Developer,Javascript / Typescript,30.0,unlimited,Health,0,0,0,30.0 - 35.0,0.0 - 36.0,92000.0,nan,7
Male,Munich,English,50-100,Product,Senior,Backend Developer,Javascript / Typescript,30.0,unlimited,Health,0,0,0,30.0 - 35.0,0.0 - 36.0,92000.0,nan,7
Male,Berlin,English,1000+,Product,Senior,Backend Developer,Java,28.0,unlimited,Сommerce,0,0,0,35.0 - 40.0,0.0 - 36.0,78000.0,9.0 - 10.0,1
Male,Hamburg,English,0,Product,Middle,Other,Other,Other,unlimited,Software Development,0,0,0,30.0 - 35.0,0.0 - 36.0,55000.0,nan,4
Female,Berlin,English,10-50,Startup,Middle,Other,Python,30.0,unlimited,Health,0,0,0,25.0 - 30.0,0.0 - 36.0,46000.0,2.0 - 3.0,6
Male,Munich,English,10-50,Product,Senior,Fullstack Developer,Java,Other,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,68000.0,7.0 - 8.0,3
Male,Berlin,English,10-50,Startup,Senior,Backend Developer,Python,0,unlimited,IT,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,nan,3
Male,Munich,Russian,up to 10,Bodyshop / Outsource,Senior,Other,Other,25.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,78000.0,nan,1
Female,Munich,English,1000+,Product,Middle,Mobile Developer,Swift,30.0,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,65000.0,7.0 - 8.0,0
Female,Other,English,50-100,Consulting / Agency,Junior,Backend Developer,Other,Other,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,13200.0,0.0 - 1.0,5
Male,Munich,English,up to 10,Product,Senior,Backend Developer,.NET,30.0,unlimited,0,0,0,0,25.0 - 30.0,0.0 - 36.0,60000.0,8.0 - 9.0,0
Male,Munich,English,1000+,Product,Senior,Other,Other,30.0,unlimited,Software Development,0,0,0,30.0 - 35.0,0.0 - 36.0,80000.0,9.0 - 10.0,1
Male,Munich,English,up to 10,Consulting / Agency,Senior,Mobile Developer,Kotlin,28.0,unlimited,Finance / Insurance,0,0,0,0.0 - 5.0,0.0 - 36.0,70000.0,4.0 - 5.0,3
Male,Berlin,English,1000+,Product,Senior,Fullstack Developer,PHP,28.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,9.0 - 10.0,3
Male,Berlin,Russian,up to 10,Startup,Senior,Data Engineer,Other,0,unlimited,Сommerce,0,0,0,40.0 - 45.0,0.0 - 36.0,60000.0,9.0 - 10.0,0
Male,Berlin,English,100-1000,Product,Senior,Other,PHP,28.0,unlimited,Сommerce,0,0,0,35.0 - 40.0,0.0 - 36.0,75000.0,nan,3
Male,Munich,English,0,Product,Senior,Backend Developer,Ruby,30.0,0,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,67000.0,5.0 - 6.0,0
Male,Berlin,English,100-1000,Product,Senior,Frontend Developer,Javascript / Typescript,Other,unlimited,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,66000.0,4.0 - 5.0,0
Female,Berlin,English,10-50,Product,0,Backend Developer,Java,30.0,unlimited,Health,0,0,0,35.0 - 40.0,0.0 - 36.0,45000.0,2.0 - 3.0,6
Male,Frankfurt,Deutsch,100-1000,Product,Middle,Data Scientist,Python,30.0,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,55000.0,1.0 - 2.0,4
Male,Berlin,English,50-100,Product,Senior,Other,Other,30.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,80000.0,9.0 - 10.0,1
Male,Berlin,English,100-1000,Product,Senior,DevOps,Ruby,30.0,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,72000.0,9.0 - 10.0,3
Male,Moscow,Russian,100-1000,Startup,Senior,Backend Developer,Other,30.0,1 year,0,0,0,0,25.0 - 30.0,0.0 - 36.0,66000.0,6.0 - 7.0,0
Male,Berlin,English,1000+,Product,Senior,Backend Developer,Java,28.0,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,7.0 - 8.0,3
Male,Munich,English,100-1000,Product,Senior,Fullstack Developer,Javascript / Typescript,30.0,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,75000.0,8.0 - 9.0,3
Female,Munich,English,10-50,Product,Senior,Other,Not Relevant,30.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,8.0 - 9.0,3
Male,Munich,English,50-100,Startup,0,Mobile Developer,Javascript / Typescript,Other,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,59000.0,0.0 - 1.0,4
Male,Berlin,English,100-1000,Product,Senior,Backend Developer,Ruby,28.0,unlimited,Finance / Insurance,0,0,0,0.0 - 5.0,0.0 - 36.0,80000.0,4.0 - 5.0,1
Male,Munich,English,100-1000,Product,Senior,Other,Other,30.0,unlimited,Transport,0,0,0,30.0 - 35.0,0.0 - 36.0,90000.0,nan,7
Male,Berlin,English,1000+,Product,Senior,Backend Developer,Java,Other,unlimited,Transport,0,0,0,30.0 - 35.0,0.0 - 36.0,81600.0,nan,1
Male,Berlin,English,100-1000,Bodyshop / Outsource,Middle,QA,Python,30.0,unlimited,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,62000.0,6.0 - 7.0,0
Female,Berlin,Deutsch,1000+,Product,Senior,Other,Other,28.0,unlimited,Manufacture,0,0,0,35.0 - 40.0,0.0 - 36.0,92000.0,9.0 - 10.0,7
Male,Berlin,English,100-1000,Product,Middle,Backend Developer,Java,Other,unlimited,0,0,0,0,20.0 - 25.0,0.0 - 36.0,65000.0,3.0 - 4.0,0
Male,Berlin,Deutsch,1000+,Consulting / Agency,Senior,Backend Developer,Java,28.0,unlimited,IT,0,0,0,30.0 - 35.0,0.0 - 36.0,62000.0,4.0 - 5.0,0
Male,Berlin,English,100-1000,Product,Senior,Backend Developer,Java,28.0,unlimited,Finance / Insurance,0,0,0,0.0 - 5.0,0.0 - 36.0,96000.0,7.0 - 8.0,7
Male,Stuttgart,Deutsch,100-1000,Product,Senior,Other,Python,0,unlimited,Manufacture,0,0,0,0.0 - 5.0,0.0 - 36.0,98000.0,4.0 - 5.0,7
Male,Berlin,English,100-1000,Product,Senior,Frontend Developer,Javascript / Typescript,30.0,unlimited,Other,0,0,0,35.0 - 40.0,0.0 - 36.0,80000.0,9.0 - 10.0,1
Male,Berlin,English,50-100,Startup,Senior,Backend Developer,Ruby,25.0,1 year,0,0,0,0,0.0 - 5.0,0.0 - 36.0,62000.0,3.0 - 4.0,0
Female,Berlin,English,50-100,Product,Senior,Backend Developer,PHP,Other,unlimited,Сommerce,0,0,0,40.0 - 45.0,0.0 - 36.0,55000.0,nan,4
Male,Other,Deutsch,100-1000,0,Senior,Backend Developer,Java,Other,unlimited,Other,0,0,0,0.0 - 5.0,0.0 - 36.0,70000.0,9.0 - 10.0,3
Male,Hamburg,English,100-1000,Startup,Senior,Data Scientist,Python,25.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,85000.0,5.0 - 6.0,1
Male,Berlin,Russian,100-1000,Startup,Senior,Backend Developer,Python,27.0,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,5.0 - 6.0,3
Male,Berlin,English,1000+,Product,Middle,Backend Developer,Java,28.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,68000.0,7.0 - 8.0,3
Male,Munich,English,1000+,Product,Middle,Mobile Developer,Swift,30.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,6.0 - 7.0,3
Male,Munich,English,100-1000,Startup,Middle,Data Scientist,Python,30.0,unlimited,Manufacture,0,0,0,0.0 - 5.0,0.0 - 36.0,71000.0,2.0 - 3.0,3
Male,Berlin,English,100-1000,Product,Senior,Backend Developer,Other,30.0,unlimited,0,0,0,0,25.0 - 30.0,0.0 - 36.0,86000.0,7.0 - 8.0,1
Male,Berlin,English,100-1000,Startup,Senior,Other,Other,25.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,60000.0,nan,0
Male,Other,English,1000+,0,Senior,Backend Developer,Java,25.0,0,Tourism,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,7.0 - 8.0,3
Male,Munich,English,1000+,Product,Junior,Backend Developer,Java,30.0,unlimited,Other,0,0,0,40.0 - 45.0,0.0 - 36.0,55000.0,0.0 - 1.0,4
Male,Karlsruhe,English,1000+,Product,Senior,QA,Java,30.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,67000.0,6.0 - 7.0,0
Male,Frankfurt,English,1000+,0,Senior,Data Scientist,Python,30.0,unlimited,Health,0,0,0,30.0 - 35.0,0.0 - 36.0,85000.0,6.0 - 7.0,1
Male,Other,Russian,1000+,Product,Senior,DevOps,Other,0,unlimited,Сommerce,0,0,0,20.0 - 25.0,0.0 - 36.0,60000.0,3.0 - 4.0,0
Female,Berlin,English,1000+,Product,Middle,Data Scientist,Python,27.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,67000.0,2.0 - 3.0,0
Male,Other,Russian,50-100,Product,Senior,DevOps,Other,Other,unlimited,Health,0,0,0,25.0 - 30.0,0.0 - 36.0,65000.0,7.0 - 8.0,0
Male,Munich,English,1000+,Product,Middle,Other,Javascript / Typescript,30.0,more than 1 year,Software Development,0,0,0,25.0 - 30.0,0.0 - 36.0,62500.0,6.0 - 7.0,0
Male,Berlin,English,1000+,Product,Middle,Backend Developer,Kotlin,28.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,76000.0,9.0 - 10.0,3
Male,Other,English,100-1000,Consulting / Agency,Middle,Backend Developer,Java,28.0,unlimited,0,0,0,0,30.0 - 35.0,0.0 - 36.0,42000.0,1.0 - 2.0,6
Male,Berlin,English,100-1000,Product,Senior,Frontend Developer,Javascript / Typescript,Other,unlimited,Transport,0,0,0,20.0 - 25.0,0.0 - 36.0,65000.0,4.0 - 5.0,0
Male,Munich,English,10-50,Startup,Middle,Data Engineer,Python,30.0,more than 1 year,0,0,0,0,25.0 - 30.0,0.0 - 36.0,58000.0,0.0 - 1.0,4
Male,Munich,Russian,10-50,Startup,Senior,Mobile Developer,Kotlin,Other,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,72000.0,8.0 - 9.0,3
Male,Amsterdam,English,100-1000,Product,Senior,QA,Other,25.0,unlimited,Other,0,0,0,35.0 - 40.0,0.0 - 36.0,78000.0,nan,1
Male,Other,English,1000+,Product,Lead,Other,.NET,25.0,unlimited,Health,0,0,0,30.0 - 35.0,0.0 - 36.0,80000.0,nan,1
Male,Berlin,English,100-1000,Product,Senior,Backend Developer,Python,30.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,70000.0,nan,3
Male,Berlin,English,50-100,Product,Middle,Data Engineer,Java,0,unlimited,Other,0,0,0,40.0 - 45.0,0.0 - 36.0,34446.0,nan,2
Male,Stuttgart,0,0,0,Senior,Fullstack Developer,Python,Other,0,Manufacture,0,0,0,0.0 - 5.0,0.0 - 36.0,90000.0,5.0 - 6.0,7
Female,Berlin,English,50-100,Startup,Senior,Data Scientist,Python,28.0,unlimited,0,0,0,0,0.0 - 5.0,0.0 - 36.0,65000.0,6.0 - 7.0,0
Male,Munich,English,10-50,Product,Senior,Frontend Developer,Javascript / Typescript,27.0,unlimited,Сommerce,0,0,0,0.0 - 5.0,0.0 - 36.0,70000.0,3.0 - 4.0,3
Male,Other,Russian,1000+,Bodyshop / Outsource,Middle,DevOps,Other,Other,unlimited,Сommerce,0,0,0,35.0 - 40.0,0.0 - 36.0,38400.0,2.0 - 3.0,2
Male,Berlin,0,0,Product,Senior,Data Scientist,Python,30.0,0,0,0,0,0,0.0 - 5.0,0.0 - 36.0,96000.0,5.0 - 6.0,7
Male,Frankfurt,Deutsch,10-50,Startup,Senior,Other,Not Relevant,27.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,60000.0,nan,0
Female,Munich,English,1000+,Product,Senior,Backend Developer,Java,0,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,62000.0,7.0 - 8.0,0
Male,Munich,English,100-1000,Product,Middle,Frontend Developer,Javascript / Typescript,30.0,unlimited,0,0,0,0,25.0 - 30.0,0.0 - 36.0,65000.0,7.0 - 8.0,0
Female,Munich,Deutsch,100-1000,0,0,Other,Other,30.0,0,Finance / Insurance,0,0,0,0.0 - 5.0,0.0 - 36.0,80200.0,9.0 - 10.0,1
Male,Munich,English,100-1000,Product,Lead,Backend Developer,Java,28.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,90000.0,nan,7
Female,Cologne,Deutsch,1000+,0,Junior,Other,Not Relevant,30.0,unlimited,Other,0,0,0,20.0 - 25.0,0.0 - 36.0,46000.0,1.0 - 2.0,6
Female,Berlin,English,1000+,Product,Middle,QA,Ruby,28.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,63400.0,4.0 - 5.0,0
Male,Berlin,English,1000+,Product,Senior,Backend Developer,.NET,25.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,70000.0,8.0 - 9.0,3
Female,Frankfurt,English,10-50,Startup,Senior,Backend Developer,Java,28.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,72000.0,6.0 - 7.0,3
Male,Other,Deutsch,50-100,Product,Senior,Backend Developer,Java,Other,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,75000.0,nan,3
Male,Munich,English,1000+,Product,Senior,Backend Developer,Other,28.0,unlimited,Manufacture,0,0,0,30.0 - 35.0,0.0 - 36.0,90000.0,nan,7
Male,Berlin,English,10-50,Product,Senior,Frontend Developer,Javascript / Typescript,Other,unlimited,Сommerce,0,0,0,40.0 - 45.0,0.0 - 36.0,65000.0,4.0 - 5.0,0
Male,Other,Deutsch,0,0,Junior,DevOps,Not Relevant,30.0,unlimited,0,0,0,0,25.0 - 30.0,0.0 - 36.0,55000.0,0.0 - 1.0,4
Male,Berlin,English,50-100,Startup,Senior,Data Scientist,Python,0,more than 1 year,Scientific Activities,0,0,0,25.0 - 30.0,0.0 - 36.0,90000.0,7.0 - 8.0,7
Female,Frankfurt,Deutsch,1000+,Product,Junior,Fullstack Developer,Java,30.0,unlimited,Finance / Insurance,0,0,0,20.0 - 25.0,0.0 - 36.0,52000.0,0.0 - 1.0,4
Male,Berlin,English,100-1000,Startup,Senior,Manager,Python,27.0,unlimited,Tourism,0,0,0,25.0 - 30.0,0.0 - 36.0,58000.0,5.0 - 6.0,4
Male,Other,Deutsch,1000+,Product,Middle,Frontend Developer,Javascript / Typescript,Other,unlimited,Software Development,0,0,0,25.0 - 30.0,0.0 - 36.0,55000.0,3.0 - 4.0,4
Female,Munich,English,100-1000,Startup,Senior,Mobile Developer,Swift,Other,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,75000.0,7.0 - 8.0,3
Male,Munich,Deutsch,100-1000,Consulting / Agency,Senior,Other,Other,30.0,unlimited,Manufacture,0,0,0,30.0 - 35.0,0.0 - 36.0,60000.0,3.0 - 4.0,0
Female,Munich,English,1000+,Product,Middle,Data Engineer,Other,Other,unlimited,Finance / Insurance,0,0,0,0.0 - 5.0,0.0 - 36.0,52000.0,6.0 - 7.0,4
Male,Munich,English,100-1000,Product,Senior,Other,Java,Other,unlimited,Finance / Insurance,0,0,0,0.0 - 5.0,0.0 - 36.0,85000.0,nan,1
Male,Munich,English,1000+,Product,Senior,Backend Developer,Java,28.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,74000.0,6.0 - 7.0,3
Male,Munich,English,100-1000,Startup,Senior,Backend Developer,Java,28.0,unlimited,Tourism,0,0,0,30.0 - 35.0,0.0 - 36.0,78000.0,9.0 - 10.0,1
Male,Munich,English,50-100,Product,Head,DevOps,Other,25.0,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,77000.0,9.0 - 10.0,1
Male,Berlin,English,10-50,Startup,Head,Other,Other,Other,unlimited,0,0,0,0,0.0 - 5.0,0.0 - 36.0,32000.0,nan,2
Female,Other,Spanish,1000+,Product,Middle,Other,Not Relevant,Other,unlimited,Manufacture,0,0,0,30.0 - 35.0,0.0 - 36.0,46000.0,nan,6
Male,Berlin,English,100-1000,Startup,Senior,Backend Developer,Ruby,Other,1 year,0,0,0,0,25.0 - 30.0,0.0 - 36.0,52000.0,5.0 - 6.0,4
Male,Berlin,English,50-100,Startup,Senior,Data Scientist,Python,28.0,unlimited,Сommerce,0,0,0,0.0 - 5.0,0.0 - 36.0,87000.0,5.0 - 6.0,7
Male,Frankfurt,English,1000+,0,Middle,Manager,Not Relevant,Other,unlimited,Manufacture,0,0,0,25.0 - 30.0,0.0 - 36.0,65000.0,4.0 - 5.0,0
